1.145174901466816664e-04 4.602992703439667821e-06
6.096954621170880273e-06 5.336321919457986951e-06
6.807208592363167554e-06 1.718823114060796797e-06
6.270559424592647702e-06 2.346924020457663573e-06
5.339808922144584358e-06 6.211026175151346251e-06
4.991539299226133153e-06 3.978594122600043193e-06
5.299913482303963974e-06 2.817736913129920140e-06
4.634493507182924077e-06 3.519874780977261253e-06
4.745047590404283255e-06 1.952787442860426381e-06
3.731384595084819011e-06 3.646373670562752523e-06
4.426211489771958441e-06 3.759260607694159262e-06
3.625253839345532469e-06 4.811083272215910256e-06
3.313715978947584517e-06 3.908508915628772229e-06
3.401676167413825169e-06 2.241876472908188589e-06
3.077793280681362376e-06 2.969785555251291953e-06
2.944624156953068450e-06 2.228966195616521873e-06
2.825919636961771175e-06 2.137880983354989439e-06
2.726418642851058394e-06 2.479728391335811466e-05
2.467038257236708887e-06 5.639351456920849159e-06
2.338227886866661720e-06 1.745930944707652088e-06
2.176687530663912185e-06 1.966903482752968557e-06
1.913505911943502724e-06 2.618327243908424862e-06
1.869531956799619365e-06 4.376431661512469873e-06
1.920021531987003982e-06 2.292940052939229645e-06
1.649965497563243844e-06 1.395474464516155422e-05
1.608535967534407973e-06 2.386100959483883344e-06
1.532396595393947791e-06 3.881559223373187706e-06
1.492406795478018466e-06 2.020571173488860950e-06
1.382564732921309769e-06 5.133887498232070357e-06
1.292490082960284781e-06 1.931895894813351333e-06
1.223923504767299164e-06 2.118374368365039118e-06
1.185833866657048929e-06 3.344626065882039256e-06
1.092216848519456107e-06 1.935724867507815361e-06
1.065564333657675888e-06 1.808730985430884175e-06
1.021860612127056811e-06 1.774250335984106641e-06
9.273944101551023778e-07 2.194278749811928719e-06
9.258162094738509040e-07 2.160403255402343348e-06
8.744192427911912091e-07 2.153995637854677625e-06
8.489047331750043668e-07 1.938988589245127514e-06
7.941048920656612609e-07 2.226141759820166044e-06
7.785380375935346819e-07 1.842534175011678599e-06
7.220126576612528879e-07 1.698780806691502221e-06
7.313606147363316268e-07 1.794224885998119134e-06
6.959065785849816166e-07 1.727698418108047917e-06
6.674985684185230639e-07 1.693136709945974872e-06
6.465847945946734399e-07 1.696968638498219661e-06
6.257117775021470152e-07 1.695764240139396861e-06
6.189035843817691784e-07 1.697290144875296392e-06
5.984299491501587909e-07 1.689513055680436082e-06
5.881940410290553700e-07 1.686266841716133058e-06
