time,abs_mean_error,abs_std_error
5.400000000000000355e-01,5.870282649993896484e-03,3.338445723056793213e-02
5.500000000000000444e-01,5.932927131652832031e-03,3.392959386110305786e-02
5.600000000000000533e-01,5.927324295043945312e-03,3.435976058244705200e-02
5.700000000000000622e-01,5.958437919616699219e-03,3.484394401311874390e-02
5.799999999999999600e-01,6.133913993835449219e-03,3.529677540063858032e-02
5.899999999999999689e-01,6.140768527984619141e-03,3.571750223636627197e-02
5.999999999999999778e-01,6.229639053344726562e-03,3.613238781690597534e-02
6.099999999999999867e-01,6.152570247650146484e-03,3.647753596305847168e-02
6.199999999999999956e-01,6.106853485107421875e-03,3.688690811395645142e-02
6.300000000000000044e-01,6.242990493774414062e-03,3.722810745239257812e-02
6.400000000000000133e-01,6.256282329559326172e-03,3.772322088479995728e-02
6.500000000000000222e-01,6.212055683135986328e-03,3.805759549140930176e-02
6.600000000000000311e-01,6.418347358703613281e-03,3.838279843330383301e-02
6.700000000000000400e-01,6.556212902069091797e-03,3.884402662515640259e-02
6.800000000000000488e-01,6.391346454620361328e-03,3.928180783987045288e-02
6.900000000000000577e-01,6.432235240936279297e-03,3.955423086881637573e-02
7.000000000000000666e-01,6.528794765472412109e-03,3.991416841745376587e-02
7.099999999999999645e-01,6.683945655822753906e-03,4.010925441980361938e-02
7.199999999999999734e-01,6.754517555236816406e-03,4.045505076646804810e-02
7.299999999999999822e-01,6.754815578460693359e-03,4.058796912431716919e-02
7.399999999999999911e-01,6.770491600036621094e-03,4.079308360815048218e-02
7.500000000000000000e-01,6.919980049133300781e-03,4.105321317911148071e-02
7.600000000000000089e-01,6.999015808105468750e-03,4.135403782129287720e-02
7.700000000000000178e-01,6.992399692535400391e-03,4.182261228561401367e-02
7.800000000000000266e-01,6.981909275054931641e-03,4.193565249443054199e-02
7.900000000000000355e-01,6.999790668487548828e-03,4.227241873741149902e-02
8.000000000000000444e-01,6.949067115783691406e-03,4.263446480035781860e-02
8.100000000000000533e-01,6.976783275604248047e-03,4.285261780023574829e-02
8.200000000000000622e-01,6.820321083068847656e-03,4.292239993810653687e-02
8.300000000000000711e-01,6.778955459594726562e-03,4.315271228551864624e-02
8.399999999999999689e-01,6.657302379608154297e-03,4.352338239550590515e-02
8.499999999999999778e-01,6.781697273254394531e-03,4.364233836531639099e-02
8.599999999999999867e-01,6.722867488861083984e-03,4.370859637856483459e-02
8.699999999999999956e-01,7.058322429656982422e-03,4.400122910737991333e-02
8.800000000000000044e-01,7.349252700805664062e-03,4.421904683113098145e-02
8.900000000000000133e-01,7.578790187835693359e-03,4.437310993671417236e-02
9.000000000000000222e-01,7.564008235931396484e-03,4.444341734051704407e-02
9.100000000000000311e-01,7.541954517364501953e-03,4.470266401767730713e-02
9.200000000000000400e-01,7.589817047119140625e-03,4.481668025255203247e-02
9.300000000000000488e-01,7.353901863098144531e-03,4.504330828785896301e-02
9.400000000000000577e-01,7.266819477081298828e-03,4.528104886412620544e-02
9.500000000000000666e-01,7.384181022644042969e-03,4.550135508179664612e-02
9.599999999999999645e-01,7.528543472290039062e-03,4.556843638420104980e-02
9.699999999999999734e-01,7.415831089019775391e-03,4.580490291118621826e-02
9.799999999999999822e-01,7.361114025115966797e-03,4.589775577187538147e-02
9.899999999999999911e-01,7.570207118988037109e-03,4.613630101084709167e-02
1.000000000000000000e+00,7.736802101135253906e-03,4.622271284461021423e-02
1.010000000000000009e+00,7.966935634613037109e-03,4.646375030279159546e-02
1.020000000000000018e+00,7.910072803497314453e-03,4.645185172557830811e-02
1.030000000000000027e+00,7.927179336547851562e-03,4.664264246821403503e-02
1.040000000000000036e+00,7.895946502685546875e-03,4.682964459061622620e-02
1.050000000000000044e+00,7.888317108154296875e-03,4.691508784890174866e-02
1.060000000000000053e+00,7.975280284881591797e-03,4.709488898515701294e-02
1.070000000000000062e+00,8.024811744689941406e-03,4.717840254306793213e-02
1.080000000000000071e+00,8.054256439208984375e-03,4.744356870651245117e-02
1.090000000000000080e+00,8.045077323913574219e-03,4.750396683812141418e-02
1.100000000000000089e+00,8.133828639984130859e-03,4.760485142469406128e-02
1.110000000000000098e+00,8.172452449798583984e-03,4.764786735177040100e-02
1.120000000000000107e+00,8.213937282562255859e-03,4.776061698794364929e-02
1.130000000000000115e+00,8.218705654144287109e-03,4.808785393834114075e-02
1.140000000000000124e+00,8.238434791564941406e-03,4.826591536402702332e-02
1.150000000000000133e+00,8.096396923065185547e-03,4.833009466528892517e-02
1.159999999999999920e+00,8.103787899017333984e-03,4.835481569170951843e-02
1.169999999999999929e+00,8.067786693572998047e-03,4.818937927484512329e-02
1.179999999999999938e+00,8.108615875244140625e-03,4.814232885837554932e-02
1.189999999999999947e+00,8.083581924438476562e-03,4.826848208904266357e-02
1.199999999999999956e+00,8.079826831817626953e-03,4.822598770260810852e-02
1.209999999999999964e+00,8.140981197357177734e-03,4.808631539344787598e-02
1.219999999999999973e+00,8.207678794860839844e-03,4.826142638921737671e-02
1.229999999999999982e+00,8.081376552581787109e-03,4.813756421208381653e-02
1.239999999999999991e+00,8.097410202026367188e-03,4.823222383856773376e-02
1.250000000000000000e+00,8.084177970886230469e-03,4.828659817576408386e-02
1.260000000000000009e+00,8.032381534576416016e-03,4.832907021045684814e-02
1.270000000000000018e+00,8.051156997680664062e-03,4.831320792436599731e-02
1.280000000000000027e+00,8.143663406372070312e-03,4.838941246271133423e-02
1.290000000000000036e+00,7.937312126159667969e-03,4.829595983028411865e-02
1.300000000000000044e+00,8.190333843231201172e-03,4.821930080652236938e-02
1.310000000000000053e+00,8.245110511779785156e-03,4.835285991430282593e-02
1.320000000000000062e+00,8.257269859313964844e-03,4.840270429849624634e-02
1.330000000000000071e+00,8.086919784545898438e-03,4.843347147107124329e-02
1.340000000000000080e+00,8.036553859710693359e-03,4.843746870756149292e-02
1.350000000000000089e+00,7.910132408142089844e-03,4.844146966934204102e-02
1.360000000000000098e+00,8.103191852569580078e-03,4.845715686678886414e-02
1.370000000000000107e+00,8.191168308258056641e-03,4.866421595215797424e-02
1.380000000000000115e+00,8.245348930358886719e-03,4.875621944665908813e-02
1.390000000000000124e+00,8.329272270202636719e-03,4.896667599678039551e-02
1.400000000000000133e+00,8.172333240509033203e-03,4.927694797515869141e-02
1.409999999999999920e+00,8.237779140472412109e-03,4.932618513703346252e-02
1.419999999999999929e+00,8.361458778381347656e-03,4.953784868121147156e-02
1.429999999999999938e+00,8.438646793365478516e-03,4.954547062516212463e-02
1.439999999999999947e+00,8.563041687011718750e-03,4.948094859719276428e-02
1.449999999999999956e+00,8.564829826354980469e-03,4.947913065552711487e-02
1.459999999999999964e+00,8.429765701293945312e-03,4.965317994356155396e-02
1.469999999999999973e+00,8.415162563323974609e-03,4.977698624134063721e-02
1.479999999999999982e+00,8.415699005126953125e-03,4.971642047166824341e-02
1.489999999999999991e+00,8.503735065460205078e-03,4.979161918163299561e-02
1.500000000000000000e+00,8.401036262512207031e-03,4.970639571547508240e-02
1.510000000000000009e+00,8.351445198059082031e-03,4.980012401938438416e-02
1.520000000000000018e+00,8.516967296600341797e-03,4.990560561418533325e-02
1.530000000000000027e+00,8.551836013793945312e-03,4.981689527630805969e-02
1.540000000000000036e+00,8.674263954162597656e-03,4.982812330126762390e-02
1.550000000000000044e+00,8.767127990722656250e-03,4.982291534543037415e-02
1.560000000000000053e+00,8.612573146820068359e-03,4.989637434482574463e-02
1.570000000000000062e+00,8.547782897949218750e-03,4.997301474213600159e-02
1.580000000000000071e+00,8.566796779632568359e-03,5.015324056148529053e-02
1.590000000000000080e+00,8.536159992218017578e-03,5.023857578635215759e-02
1.600000000000000089e+00,8.456110954284667969e-03,5.011018738150596619e-02
1.610000000000000098e+00,8.435845375061035156e-03,5.001744255423545837e-02
1.620000000000000107e+00,8.741319179534912109e-03,5.001082271337509155e-02
1.630000000000000115e+00,8.709132671356201172e-03,5.000132322311401367e-02
1.640000000000000124e+00,8.758902549743652344e-03,4.990084469318389893e-02
1.650000000000000133e+00,8.681118488311767578e-03,4.989711567759513855e-02
1.660000000000000142e+00,8.484661579132080078e-03,4.985699057579040527e-02
1.669999999999999929e+00,8.357346057891845703e-03,4.993946105241775513e-02
1.679999999999999938e+00,8.321881294250488281e-03,5.010623857378959656e-02
1.689999999999999947e+00,8.197426795959472656e-03,5.020887032151222229e-02
1.699999999999999956e+00,8.064866065979003906e-03,5.015062540769577026e-02
1.709999999999999964e+00,8.105635643005371094e-03,5.008268356323242188e-02
1.719999999999999973e+00,8.078515529632568359e-03,5.021637305617332458e-02
1.729999999999999982e+00,8.202731609344482422e-03,5.013166740536689758e-02
1.739999999999999991e+00,8.321344852447509766e-03,5.009108781814575195e-02
1.750000000000000000e+00,8.181989192962646484e-03,5.022214725613594055e-02
1.760000000000000009e+00,8.266508579254150391e-03,5.020389333367347717e-02
1.770000000000000018e+00,8.284687995910644531e-03,5.013312026858329773e-02
1.780000000000000027e+00,8.128046989440917969e-03,4.995255917310714722e-02
1.790000000000000036e+00,8.111119270324707031e-03,4.987210035324096680e-02
1.800000000000000044e+00,8.194863796234130859e-03,4.988346993923187256e-02
1.810000000000000053e+00,8.120775222778320312e-03,4.992146790027618408e-02
1.820000000000000062e+00,8.299112319946289062e-03,4.988568648695945740e-02
1.830000000000000071e+00,8.489310741424560547e-03,4.980982840061187744e-02
1.840000000000000080e+00,8.474171161651611328e-03,4.997596144676208496e-02
1.850000000000000089e+00,8.443057537078857422e-03,4.992467537522315979e-02
1.860000000000000098e+00,8.376598358154296875e-03,5.002219974994659424e-02
1.870000000000000107e+00,8.216679096221923828e-03,4.984809085726737976e-02
1.880000000000000115e+00,8.163392543792724609e-03,4.998193681240081787e-02
1.890000000000000124e+00,8.212506771087646484e-03,5.021829158067703247e-02
1.900000000000000133e+00,8.473336696624755859e-03,5.017862841486930847e-02
1.910000000000000142e+00,8.515179157257080078e-03,5.014851316809654236e-02
1.919999999999999929e+00,8.582174777984619141e-03,5.017894506454467773e-02
1.929999999999999938e+00,8.579015731811523438e-03,5.029668658971786499e-02
1.939999999999999947e+00,8.425772190093994141e-03,5.039516836404800415e-02
1.949999999999999956e+00,8.420944213867187500e-03,5.053614452481269836e-02
1.959999999999999964e+00,8.597314357757568359e-03,5.045734345912933350e-02
1.969999999999999973e+00,8.668303489685058594e-03,5.054661259055137634e-02
1.979999999999999982e+00,8.736789226531982422e-03,5.067688226699829102e-02
1.989999999999999991e+00,8.715987205505371094e-03,5.083337798714637756e-02
2.000000000000000000e+00,8.733153343200683594e-03,5.056873336434364319e-02
2.010000000000000231e+00,8.689343929290771484e-03,5.065282806754112244e-02
2.020000000000000018e+00,8.514583110809326172e-03,5.057449266314506531e-02
2.030000000000000249e+00,8.446574211120605469e-03,5.048839747905731201e-02
2.040000000000000036e+00,8.577466011047363281e-03,5.026439949870109558e-02
2.049999999999999822e+00,8.464395999908447266e-03,5.023263767361640930e-02
2.060000000000000053e+00,8.456051349639892578e-03,5.027452856302261353e-02
2.069999999999999840e+00,8.511066436767578125e-03,5.025868117809295654e-02
2.080000000000000071e+00,8.637666702270507812e-03,5.032889172434806824e-02
2.089999999999999858e+00,8.668482303619384766e-03,5.043537169694900513e-02
2.100000000000000089e+00,8.764088153839111328e-03,5.041471123695373535e-02
2.109999999999999876e+00,8.853912353515625000e-03,5.046371743083000183e-02
2.120000000000000107e+00,8.953511714935302734e-03,5.055427551269531250e-02
2.129999999999999893e+00,8.952498435974121094e-03,5.064025893807411194e-02
2.140000000000000124e+00,8.896589279174804688e-03,5.076852068305015564e-02
2.149999999999999911e+00,8.846223354339599609e-03,5.065990984439849854e-02
2.160000000000000142e+00,8.766055107116699219e-03,5.088366568088531494e-02
2.169999999999999929e+00,8.616745471954345703e-03,5.098256468772888184e-02
2.180000000000000160e+00,8.671641349792480469e-03,5.083446577191352844e-02
2.189999999999999947e+00,8.699893951416015625e-03,5.071695521473884583e-02
2.200000000000000178e+00,8.617877960205078125e-03,5.070767551660537720e-02
2.209999999999999964e+00,8.638679981231689453e-03,5.070876702666282654e-02
2.220000000000000195e+00,8.521080017089843750e-03,5.069788917899131775e-02
2.229999999999999982e+00,8.551180362701416016e-03,5.072560533881187439e-02
2.240000000000000213e+00,8.634924888610839844e-03,5.077996477484703064e-02
2.250000000000000000e+00,8.689820766448974609e-03,5.082403868436813354e-02
2.260000000000000231e+00,8.723139762878417969e-03,5.077833309769630432e-02
2.270000000000000018e+00,8.551061153411865234e-03,5.082396790385246277e-02
2.280000000000000249e+00,8.548021316528320312e-03,5.093225464224815369e-02
2.290000000000000036e+00,8.376836776733398438e-03,5.087953060865402222e-02
2.300000000000000266e+00,8.373677730560302734e-03,5.078125000000000000e-02
2.310000000000000053e+00,8.329272270202636719e-03,5.072047188878059387e-02
2.319999999999999840e+00,8.331716060638427734e-03,5.074027180671691895e-02
2.330000000000000071e+00,8.325338363647460938e-03,5.066930502653121948e-02
2.339999999999999858e+00,8.347928524017333984e-03,5.047539994120597839e-02
2.350000000000000089e+00,8.338928222656250000e-03,5.058800056576728821e-02
2.359999999999999876e+00,8.267819881439208984e-03,5.065354704856872559e-02
2.370000000000000107e+00,8.297085762023925781e-03,5.075483396649360657e-02
2.379999999999999893e+00,8.350253105163574219e-03,5.067110061645507812e-02
2.390000000000000124e+00,8.351325988769531250e-03,5.069871619343757629e-02
2.399999999999999911e+00,8.482336997985839844e-03,5.051881074905395508e-02
2.410000000000000142e+00,8.475422859191894531e-03,5.053764209151268005e-02
2.419999999999999929e+00,8.418917655944824219e-03,5.069683119654655457e-02
2.430000000000000160e+00,8.571088314056396484e-03,5.074454843997955322e-02
2.439999999999999947e+00,8.407294750213623047e-03,5.070971697568893433e-02
2.450000000000000178e+00,8.483469486236572266e-03,5.077567696571350098e-02
2.459999999999999964e+00,8.482813835144042969e-03,5.066490545868873596e-02
2.470000000000000195e+00,8.402526378631591797e-03,5.065298825502395630e-02
2.479999999999999982e+00,8.585393428802490234e-03,5.061463266611099243e-02
2.490000000000000213e+00,8.602917194366455078e-03,5.067730695009231567e-02
2.500000000000000000e+00,8.739292621612548828e-03,5.068758875131607056e-02
2.510000000000000231e+00,8.750736713409423828e-03,5.072303116321563721e-02
2.520000000000000018e+00,8.772253990173339844e-03,5.064155161380767822e-02
2.530000000000000249e+00,8.806765079498291016e-03,5.071951076388359070e-02
2.540000000000000036e+00,8.855521678924560547e-03,5.077901482582092285e-02
2.550000000000000266e+00,8.952200412750244141e-03,5.090199038386344910e-02
2.560000000000000053e+00,8.799374103546142578e-03,5.068683251738548279e-02
2.569999999999999840e+00,8.808732032775878906e-03,5.057714134454727173e-02
2.580000000000000071e+00,8.787274360656738281e-03,5.060669034719467163e-02
2.589999999999999858e+00,8.863121271133422852e-03,5.045263841748237610e-02
2.600000000000000089e+00,8.929222822189331055e-03,5.036279931664466858e-02
2.609999999999999876e+00,8.853554725646972656e-03,5.048132687807083130e-02
2.620000000000000107e+00,8.926182985305786133e-03,5.045328289270401001e-02
2.629999999999999893e+00,8.763045072555541992e-03,5.049346387386322021e-02
2.640000000000000124e+00,8.676558732986450195e-03,5.060648173093795776e-02
2.649999999999999911e+00,8.576601743698120117e-03,5.050894618034362793e-02
2.660000000000000142e+00,8.482724428176879883e-03,5.040762946009635925e-02
2.669999999999999929e+00,8.442103862762451172e-03,5.044256895780563354e-02
2.680000000000000160e+00,8.435487747192382812e-03,5.061907693743705750e-02
2.689999999999999947e+00,8.498519659042358398e-03,5.066196992993354797e-02
2.700000000000000178e+00,8.557200431823730469e-03,5.058720335364341736e-02
2.709999999999999964e+00,8.551806211471557617e-03,5.045649409294128418e-02
2.720000000000000195e+00,8.424937725067138672e-03,5.045298859477043152e-02
2.729999999999999982e+00,8.315563201904296875e-03,5.041229352355003357e-02
2.740000000000000213e+00,8.312404155731201172e-03,5.035119503736495972e-02
2.750000000000000000e+00,8.344888687133789062e-03,5.028893798589706421e-02
2.760000000000000231e+00,8.358627557754516602e-03,5.026423186063766479e-02
2.770000000000000018e+00,8.342295885086059570e-03,5.029909312725067139e-02
2.780000000000000249e+00,8.426517248153686523e-03,5.018901452422142029e-02
2.790000000000000036e+00,8.233457803726196289e-03,5.038958415389060974e-02
2.800000000000000266e+00,8.309453725814819336e-03,5.032747983932495117e-02
2.810000000000000053e+00,8.383750915527343750e-03,5.032413825392723083e-02
2.819999999999999840e+00,8.558571338653564453e-03,5.049727857112884521e-02
2.830000000000000071e+00,8.349657058715820312e-03,5.059375986456871033e-02
2.839999999999999858e+00,8.375436067581176758e-03,5.044668912887573242e-02
2.850000000000000089e+00,8.461803197860717773e-03,5.054232478141784668e-02
2.859999999999999876e+00,8.473306894302368164e-03,5.062420293688774109e-02
2.870000000000000107e+00,8.509993553161621094e-03,5.067215114831924438e-02
2.879999999999999893e+00,8.538186550140380859e-03,5.077071115374565125e-02
2.890000000000000124e+00,8.520364761352539062e-03,5.086541920900344849e-02
2.899999999999999911e+00,8.407592773437500000e-03,5.082368478178977966e-02
2.910000000000000142e+00,8.427917957305908203e-03,5.069079995155334473e-02
2.919999999999999929e+00,8.358478546142578125e-03,5.046714097261428833e-02
2.930000000000000160e+00,8.339047431945800781e-03,5.042481794953346252e-02
2.939999999999999947e+00,8.293867111206054688e-03,5.033788830041885376e-02
2.950000000000000178e+00,8.267223834991455078e-03,5.031477287411689758e-02
2.959999999999999964e+00,8.283436298370361328e-03,5.043242499232292175e-02
2.970000000000000195e+00,8.168041706085205078e-03,5.041011050343513489e-02
2.979999999999999982e+00,8.143723011016845703e-03,5.039247497916221619e-02
2.990000000000000213e+00,8.128345012664794922e-03,5.052013322710990906e-02
3.000000000000000000e+00,8.240938186645507812e-03,5.046461150050163269e-02
3.010000000000000231e+00,8.337616920471191406e-03,5.045898631215095520e-02
3.020000000000000018e+00,8.283078670501708984e-03,5.041166394948959351e-02
3.030000000000000249e+00,8.149325847625732422e-03,5.044415593147277832e-02
3.040000000000000036e+00,8.135318756103515625e-03,5.045388638973236084e-02
3.050000000000000266e+00,8.053719997406005859e-03,5.046587437391281128e-02
3.060000000000000053e+00,8.056879043579101562e-03,5.044565349817276001e-02
3.070000000000000284e+00,8.154988288879394531e-03,5.029578134417533875e-02
3.080000000000000071e+00,8.377134799957275391e-03,5.039202421903610229e-02
3.089999999999999858e+00,8.382022380828857422e-03,5.043003335595130920e-02
3.100000000000000089e+00,8.437365293502807617e-03,5.042580142617225647e-02
3.109999999999999876e+00,8.460789918899536133e-03,5.051927268505096436e-02
3.120000000000000107e+00,8.448481559753417969e-03,5.067552998661994934e-02
3.129999999999999893e+00,8.499801158905029297e-03,5.069207400083541870e-02
3.140000000000000124e+00,8.546143770217895508e-03,5.079376697540283203e-02
3.149999999999999911e+00,8.545577526092529297e-03,5.083421245217323303e-02
3.160000000000000142e+00,8.572608232498168945e-03,5.105390399694442749e-02
3.169999999999999929e+00,8.527427911758422852e-03,5.127985030412673950e-02
3.180000000000000160e+00,8.598774671554565430e-03,5.119641870260238647e-02
3.189999999999999947e+00,8.660942316055297852e-03,5.121959373354911804e-02
3.200000000000000178e+00,8.657127618789672852e-03,5.129338055849075317e-02
3.209999999999999964e+00,8.731842041015625000e-03,5.119050666689872742e-02
3.220000000000000195e+00,8.841753005981445312e-03,5.119054019451141357e-02
3.229999999999999982e+00,8.970141410827636719e-03,5.121582373976707458e-02
3.240000000000000213e+00,8.952409029006958008e-03,5.147986859083175659e-02
3.250000000000000000e+00,8.927762508392333984e-03,5.161966383457183838e-02
3.260000000000000231e+00,8.984327316284179688e-03,5.171458423137664795e-02
3.270000000000000018e+00,8.954256772994995117e-03,5.186143890023231506e-02
3.280000000000000249e+00,8.935004472732543945e-03,5.182038620114326477e-02
3.290000000000000036e+00,9.053707122802734375e-03,5.181651189923286438e-02
3.300000000000000266e+00,9.133338928222656250e-03,5.169387161731719971e-02
3.310000000000000053e+00,9.117245674133300781e-03,5.161169171333312988e-02
3.320000000000000284e+00,9.177863597869873047e-03,5.159879848361015320e-02
3.330000000000000071e+00,9.193778038024902344e-03,5.141591653227806091e-02
3.339999999999999858e+00,9.126454591751098633e-03,5.138311907649040222e-02
3.350000000000000089e+00,9.040385484695434570e-03,5.140225216746330261e-02
3.359999999999999876e+00,8.955568075180053711e-03,5.128083378076553345e-02
3.370000000000000107e+00,9.004831314086914062e-03,5.137562751770019531e-02
3.379999999999999893e+00,9.051591157913208008e-03,5.132923647761344910e-02
3.390000000000000124e+00,8.881926536560058594e-03,5.126205459237098694e-02
3.399999999999999911e+00,8.960485458374023438e-03,5.116600915789604187e-02
3.410000000000000142e+00,9.040832519531250000e-03,5.130440369248390198e-02
3.419999999999999929e+00,8.972585201263427734e-03,5.113314092159271240e-02
3.430000000000000160e+00,9.047567844390869141e-03,5.121953040361404419e-02
3.439999999999999947e+00,8.981496095657348633e-03,5.120573937892913818e-02
3.450000000000000178e+00,8.882164955139160156e-03,5.121574178338050842e-02
3.459999999999999964e+00,8.739322423934936523e-03,5.126083269715309143e-02
3.470000000000000195e+00,8.590936660766601562e-03,5.122908204793930054e-02
3.479999999999999982e+00,8.695989847183227539e-03,5.119071900844573975e-02
3.490000000000000213e+00,8.800268173217773438e-03,5.113070458173751831e-02
3.500000000000000000e+00,8.840143680572509766e-03,5.086186900734901428e-02
3.510000000000000231e+00,8.774340152740478516e-03,5.079257488250732422e-02
3.520000000000000018e+00,8.918911218643188477e-03,5.066262185573577881e-02
3.530000000000000249e+00,8.829683065414428711e-03,5.072004348039627075e-02
3.540000000000000036e+00,8.649200201034545898e-03,5.063247680664062500e-02
3.550000000000000266e+00,8.638173341751098633e-03,5.050389841198921204e-02
3.560000000000000053e+00,8.668094873428344727e-03,5.049000680446624756e-02
3.570000000000000284e+00,8.712887763977050781e-03,5.054376646876335144e-02
3.580000000000000071e+00,8.677929639816284180e-03,5.046760663390159607e-02
3.589999999999999858e+00,8.673340082168579102e-03,5.045629292726516724e-02
3.600000000000000089e+00,8.700042963027954102e-03,5.036952346563339233e-02
3.609999999999999876e+00,8.594036102294921875e-03,5.041609331965446472e-02
3.620000000000000107e+00,8.619964122772216797e-03,5.039558559656143188e-02
3.629999999999999893e+00,8.659958839416503906e-03,5.047477036714553833e-02
3.640000000000000124e+00,8.487343788146972656e-03,5.031378939747810364e-02
3.649999999999999911e+00,8.559226989746093750e-03,5.031940713524818420e-02
3.660000000000000142e+00,8.583933115005493164e-03,5.019471049308776855e-02
3.669999999999999929e+00,8.533418178558349609e-03,5.016392096877098083e-02
3.680000000000000160e+00,8.438885211944580078e-03,5.025108158588409424e-02
3.689999999999999947e+00,8.554458618164062500e-03,5.031222477555274963e-02
3.700000000000000178e+00,8.514881134033203125e-03,5.027993768453598022e-02
3.709999999999999964e+00,8.576720952987670898e-03,5.032107234001159668e-02
3.720000000000000195e+00,8.466660976409912109e-03,5.031431466341018677e-02
3.729999999999999982e+00,8.307754993438720703e-03,5.024535208940505981e-02
3.740000000000000213e+00,8.236497640609741211e-03,5.026675760746002197e-02
3.750000000000000000e+00,8.405297994613647461e-03,5.025460198521614075e-02
3.760000000000000231e+00,8.489251136779785156e-03,5.022591724991798401e-02
3.770000000000000018e+00,8.469253778457641602e-03,5.018848553299903870e-02
3.780000000000000249e+00,8.337885141372680664e-03,5.014475435018539429e-02
3.790000000000000036e+00,8.487075567245483398e-03,5.017166212201118469e-02
3.800000000000000266e+00,8.615612983703613281e-03,5.030194297432899475e-02
3.810000000000000053e+00,8.428901433944702148e-03,5.026469752192497253e-02
3.820000000000000284e+00,8.334785699844360352e-03,5.032332986593246460e-02
3.830000000000000071e+00,8.370816707611083984e-03,5.031972751021385193e-02
3.839999999999999858e+00,8.426785469055175781e-03,5.031127110123634338e-02
3.850000000000000089e+00,8.247345685958862305e-03,5.045725405216217041e-02
3.859999999999999876e+00,8.129775524139404297e-03,5.042411014437675476e-02
