7.311090303119271994e-05 5.835286174260545522e-06
1.216624877997674048e-05 7.227461537695489824e-06
1.370668451272649691e-05 2.148302155546844006e-05
1.276589955523377284e-05 1.516266820544842631e-05
1.418833016941789538e-05 6.087724614189937711e-06
1.329364113189512864e-05 1.063451873051235452e-05
1.290922591579146683e-05 2.993998532474506646e-05
1.260050885321106762e-05 9.057168426807038486e-06
1.205778698931680992e-05 8.986879038275219500e-06
1.197556503029773012e-05 6.185726670082658529e-05
1.215703287016367540e-05 1.346374756394652650e-05
1.065418291545938700e-05 6.580062290595378727e-06
1.217185945279197767e-05 6.604367627005558461e-06
1.090190198738127947e-05 9.239531209459528327e-06
1.065758169715991244e-05 5.840350240760017186e-06
1.057166900864103809e-05 1.072319992090342566e-05
1.155967947852332145e-05 7.410648322547785938e-06
1.056273322319611907e-05 3.090915561188012362e-05
1.026499103318201378e-05 2.077995122817810625e-05
1.071232873073313385e-05 5.937875812378479168e-06
9.698961548565421253e-06 1.270238863071426749e-05
9.223149390891194344e-06 4.174128480372019112e-05
9.773239980859216303e-06 9.460827641305513680e-06
9.999000212701503187e-06 7.623087185493204743e-06
9.165984010905958712e-06 8.046567018027417362e-06
8.846152013575192541e-06 9.083516488317400217e-06
9.306596439273562282e-06 6.487641712737968192e-06
9.060691809281706810e-06 7.775752237648703158e-06
9.340836186311207712e-06 1.031162355502601713e-05
8.717600394447799772e-06 9.462380148761440068e-06
8.666031135362572968e-06 6.372740699589485303e-06
8.506240192218683660e-06 6.478695468103978783e-06
8.220347808673977852e-06 5.927008714934345335e-06
8.195743248506914824e-06 7.021261808404233307e-06
7.992122846189886332e-06 7.177146471804007888e-06
8.172867637767922133e-06 5.550354671868262812e-06
8.032491678022779524e-06 7.958503374538850039e-06
7.839122190489433706e-06 6.091461727919522673e-06
7.955702130857389420e-06 7.267919954756507650e-06
7.616881703143008053e-06 8.244017408287618309e-06
7.614365586050553247e-06 7.746766641503199935e-06
7.219136477942811325e-06 8.509487997798714787e-06
7.582386842841515318e-06 5.647476427839137614e-06
7.338176601479062811e-06 1.010386404232122004e-05
7.194700174295576289e-06 6.719796601828420535e-06
7.345285212068120018e-06 7.692994586250279099e-06
7.168690899561624974e-06 6.790080533392028883e-06
7.044799076538765803e-06 6.226895493455231190e-06
6.841213235020404682e-06 5.669169240718474612e-06
7.013483809714671224e-06 5.893445631954818964e-06
6.740077424183255062e-06 7.245133474498288706e-06
6.879972261231159791e-06 8.829738362692296505e-06
6.774031589884543791e-06 7.109065336408093572e-06
6.658040547335986048e-06 6.307249350356869400e-06
6.704978659399785101e-06 6.254536856431514025e-06
6.536632099596317858e-06 7.243743766593979672e-06
6.538466095662442967e-06 6.205251793289789930e-06
6.545949418068630621e-06 6.351684078254038468e-06
6.436980129365110770e-06 6.519896942336345091e-06
6.392521754605695605e-06 5.612355380435474217e-06
6.379787919286172837e-06 5.577762294706190005e-06
6.349969225993845612e-06 6.336946171359159052e-06
6.316293820418650284e-06 5.830033842357806861e-06
6.216779183887410909e-06 6.523073352582287043e-06
6.147584372229175642e-06 6.261119324335595593e-06
6.200996722327545285e-06 5.861115823790896684e-06
6.114509687904501334e-06 5.951472303422633559e-06
6.137655873317271471e-06 5.986123596812831238e-06
6.040297648723935708e-06 5.735894774261396378e-06
6.067125468689482659e-06 5.787316240457585081e-06
5.979569777991855517e-06 5.863764272362459451e-06
5.983453775115776807e-06 5.499879534909268841e-06
5.878302545170299709e-06 5.542817234527319670e-06
5.902280008740490302e-06 5.879108357476070523e-06
5.889246040169382468e-06 5.558640168601414189e-06
5.832543592987349257e-06 5.581367076956667006e-06
5.804498414363479242e-06 5.525481810764176771e-06
5.815321401314577088e-06 5.835907813889207318e-06
5.748846888309344649e-06 5.496015091921435669e-06
5.724389211536617950e-06 5.677724402630701661e-06
5.773695193056482822e-06 5.689948920917231590e-06
5.711875928682275116e-06 7.099912636476801708e-06
5.731575129175325856e-06 6.007858701195800677e-06
5.659408998326398432e-06 5.647628768201684579e-06
5.637634330923901871e-06 5.886910003027878702e-06
5.631837211694801226e-06 5.429954853752860799e-06
5.606755621556658298e-06 5.622398020932450891e-06
5.603510089713381603e-06 5.657423116645077243e-06
5.570979283220367506e-06 5.579955995926866308e-06
5.553773007704876363e-06 5.731015335186384618e-06
5.531734132091514766e-06 5.493890057550743222e-06
5.522258106793742627e-06 5.464221430884208530e-06
5.540171514439862221e-06 5.515245902643073350e-06
5.491039246408035979e-06 5.521096227312227711e-06
5.478319963003741577e-06 5.531092938326764852e-06
5.482901087816571817e-06 5.756887276220368221e-06
5.463535671879071742e-06 5.588702606473816559e-06
5.441846042231190950e-06 5.477564172906568274e-06
5.432925263448851183e-06 5.428364147519459948e-06
5.425941253633936867e-06 5.475204034155467525e-06
